"","orderId","clientId","product","sex","orderdate"
"3241",651,178,"b","female",2012-03-24
"3242",652,267,"b","female",2012-01-14
"3243",652,267,"a","female",2012-01-14
"3244",652,267,"a","female",2012-01-14
"3245",652,267,"a","female",2012-01-14
"3246",652,267,"b","female",2012-01-14
"3247",652,267,"a","female",2012-01-14
"3248",652,267,"a","female",2012-01-14
"3250",653,220,"a","male",2012-01-05
"3251",653,220,"b","male",2012-01-05
"3252",653,220,"a","male",2012-01-05
"3253",653,220,"b","male",2012-01-05
"3254",653,220,"c","male",2012-01-05
"3255",653,220,"a","male",2012-01-05
"3256",654,286,"a","female",2012-01-10
"3257",654,286,"c","female",2012-01-10
"3258",654,286,"b","female",2012-01-10
"3259",654,286,"a","female",2012-01-10
"3260",654,286,"b","female",2012-01-10
"3262",655,233,"a","male",2012-01-20
"3263",656,159,"b","female",2012-01-07
"3264",656,159,"c","female",2012-01-07
"3265",656,159,"a","female",2012-01-07
"3266",656,159,"c","female",2012-01-07
"3267",656,159,"b","female",2012-01-07
"3268",656,159,"a","female",2012-01-07
"3269",656,159,"a","female",2012-01-07
"3270",657,173,"a","female",2012-01-25
"3271",657,173,"a","female",2012-01-25
"3272",658,165,"b","male",2012-03-05
"3273",658,165,"a","male",2012-03-05
"3274",658,165,"a","male",2012-03-05
"3276",658,165,"c","male",2012-03-05
"3277",659,293,"c","female",2012-01-19
"3279",659,293,"a","female",2012-01-19
"3280",659,293,"a","female",2012-01-19
"3281",660,223,"a","female",2012-01-16
"3282",660,223,"b","female",2012-01-16
"3283",660,223,"c","female",2012-01-16
"3284",661,99,"b","female",2012-01-08
"3286",661,99,"b","female",2012-01-08
"3287",662,163,"a","female",2012-02-18
"3288",662,163,"a","female",2012-02-18
"3289",662,163,"a","female",2012-02-18
"3290",662,163,"a","female",2012-02-18
"3291",662,163,"c","female",2012-02-18
"3293",662,163,"c","female",2012-02-18
"3294",662,163,"c","female",2012-02-18
"3295",662,163,"a","female",2012-02-18
"3297",662,163,"a","female",2012-02-18
"3298",663,141,"c","female",2012-02-01
"3299",663,141,"c","female",2012-02-01
"3300",663,141,"c","female",2012-02-01
"3301",663,141,"b","female",2012-02-01
"3302",664,45,"b","male",2012-03-11
"3304",664,45,"a","male",2012-03-11
"3305",664,45,"a","male",2012-03-11
"3307",665,285,"a","female",2012-03-25
"3308",665,285,"b","female",2012-03-25
"3311",666,230,"c","female",2012-03-07
"3312",666,230,"a","female",2012-03-07
"3313",667,300,"b","female",2012-01-08
"3314",667,300,"a","female",2012-01-08
"3315",667,300,"b","female",2012-01-08
"3316",667,300,"a","female",2012-01-08
"3317",668,287,"a","male",2012-02-23
"3318",668,287,"a","male",2012-02-23
"3319",669,254,"a","female",2012-01-19
"3320",669,254,"a","female",2012-01-19
"3321",669,254,"c","female",2012-01-19
"3322",669,254,"b","female",2012-01-19
"3323",670,159,"a","female",2012-01-06
"3324",670,159,"a","female",2012-01-06
"3327",671,196,"a","female",2012-02-15
"3329",671,196,"a","female",2012-02-15
"3330",671,196,"b","female",2012-02-15
"3331",672,259,"b","female",2012-01-04
"3334",672,259,"a","female",2012-01-04
"3335",672,259,"a","female",2012-01-04
"3336",673,113,"b","female",2012-03-30
"3337",673,113,"a","female",2012-03-30
"3338",673,113,"a","female",2012-03-30
"3339",673,113,"a","female",2012-03-30
"3340",673,113,"a","female",2012-03-30
"3341",673,113,"a","female",2012-03-30
"3342",673,113,"c","female",2012-03-30
"3343",673,113,"a","female",2012-03-30
"3344",674,30,"a","male",2012-01-15
"3345",675,47,"a","male",2012-03-01
"3346",675,47,"c","male",2012-03-01
"3347",675,47,"b","male",2012-03-01
"3348",676,159,"a","female",2012-02-29
"3349",676,159,"a","female",2012-02-29
"3352",677,128,"c","male",2012-03-10
"3353",677,128,"a","male",2012-03-10
"3354",677,128,"a","male",2012-03-10
"3355",677,128,"a","male",2012-03-10
"3356",677,128,"a","male",2012-03-10
"3357",678,214,"c","female",2012-01-13
"3358",678,214,"b","female",2012-01-13
"3359",678,214,"b","female",2012-01-13
"3360",678,214,"a","female",2012-01-13
"3361",679,291,"a","male",2012-01-09
"3364",680,131,"b","male",2012-02-14
"3365",680,131,"a","male",2012-02-14
"3366",680,131,"a","male",2012-02-14
"3367",681,165,"c","male",2012-02-27
"3368",681,165,"b","male",2012-02-27
"3369",681,165,"a","male",2012-02-27
"3370",681,165,"a","male",2012-02-27
"3371",681,165,"b","male",2012-02-27
"3372",682,86,"a","female",2012-01-23
"3374",682,86,"a","female",2012-01-23
"3375",682,86,"a","female",2012-01-23
"3376",682,86,"a","female",2012-01-23
"3377",682,86,"a","female",2012-01-23
"3378",683,204,"a","male",2012-01-03
"3379",683,204,"a","male",2012-01-03
"3380",684,281,"a","female",2012-03-29
"3381",684,281,"a","female",2012-03-29
"3382",684,281,"a","female",2012-03-29
"3383",685,282,"b","female",2012-02-04
"3384",685,282,"b","female",2012-02-04
"3385",685,282,"b","female",2012-02-04
"3386",685,282,"b","female",2012-02-04
"3387",685,282,"b","female",2012-02-04
"3388",685,282,"c","female",2012-02-04
"3389",685,282,"a","female",2012-02-04
"3391",685,282,"b","female",2012-02-04
"3392",686,225,"a","male",2012-02-21
"3393",686,225,"a","male",2012-02-21
"3394",686,225,"a","male",2012-02-21
"3395",686,225,"b","male",2012-02-21
"3396",686,225,"b","male",2012-02-21
"3397",687,94,"c","male",2012-03-26
"3398",687,94,"a","male",2012-03-26
"3399",687,94,"b","male",2012-03-26
"3400",687,94,"c","male",2012-03-26
"3401",688,157,"a","female",2012-02-11
"3402",688,157,"a","female",2012-02-11
"3403",688,157,"b","female",2012-02-11
"3404",688,157,"a","female",2012-02-11
"3405",689,217,"b","male",2012-03-07
"3407",689,217,"b","male",2012-03-07
"3408",689,217,"a","male",2012-03-07
"3411",690,20,"a","male",2012-02-07
"3413",690,20,"b","male",2012-02-07
"3414",690,20,"c","male",2012-02-07
"3415",690,20,"b","male",2012-02-07
"3417",691,192,"a","female",2012-03-20
"3418",691,192,"a","female",2012-03-20
"3419",691,192,"c","female",2012-03-20
"3420",691,192,"a","female",2012-03-20
"3423",691,192,"a","female",2012-03-20
"3424",692,154,"a","female",2012-03-26
"3425",692,154,"a","female",2012-03-26
"3426",692,154,"b","female",2012-03-26
"3427",692,154,"b","female",2012-03-26
"3428",693,194,"c","female",2012-03-08
"3430",693,194,"a","female",2012-03-08
"3431",693,194,"b","female",2012-03-08
"3432",693,194,"c","female",2012-03-08
"3433",693,194,"a","female",2012-03-08
"3434",693,194,"a","female",2012-03-08
"3435",693,194,"a","female",2012-03-08
"3436",694,134,"c","female",2012-02-25
"3438",694,134,"a","female",2012-02-25
"3439",694,134,"a","female",2012-02-25
"3440",694,134,"b","female",2012-02-25
"3441",694,134,"a","female",2012-02-25
"3442",694,134,"c","female",2012-02-25
"3443",694,134,"a","female",2012-02-25
"3444",694,134,"a","female",2012-02-25
"3445",695,268,"b","female",2012-02-03
"3446",696,234,"b","female",2012-01-18
"3447",696,234,"a","female",2012-01-18
"3448",696,234,"a","female",2012-01-18
"3450",696,234,"b","female",2012-01-18
"3451",696,234,"a","female",2012-01-18
"3452",696,234,"a","female",2012-01-18
"3453",696,234,"a","female",2012-01-18
"3455",696,234,"a","female",2012-01-18
"3456",697,129,"b","male",2012-02-14
"3457",697,129,"b","male",2012-02-14
"3458",697,129,"a","male",2012-02-14
"3459",698,34,"b","female",2012-03-23
"3462",698,34,"b","female",2012-03-23
"3463",698,34,"a","female",2012-03-23
"3464",698,34,"a","female",2012-03-23
"3466",699,2,"a","female",2012-02-11
"3467",699,2,"a","female",2012-02-11
"3468",699,2,"c","female",2012-02-11
"3469",699,2,"a","female",2012-02-11
"3470",699,2,"c","female",2012-02-11
"3471",699,2,"a","female",2012-02-11
"3472",699,2,"a","female",2012-02-11
"3473",700,237,"a","female",2012-01-08
"3474",700,237,"a","female",2012-01-08
"3475",700,237,"b","female",2012-01-08
"3476",701,214,"b","female",2012-03-19
"3477",701,214,"a","female",2012-03-19
"3478",701,214,"c","female",2012-03-19
"3479",701,214,"c","female",2012-03-19
"3480",701,214,"a","female",2012-03-19
"3481",701,214,"b","female",2012-03-19
"3482",702,159,"a","female",2012-01-31
"3483",702,159,"c","female",2012-01-31
"3484",702,159,"b","female",2012-01-31
"3485",702,159,"b","female",2012-01-31
"3486",702,159,"b","female",2012-01-31
"3487",702,159,"a","female",2012-01-31
"3488",703,279,"c","female",2012-01-10
"3489",703,279,"b","female",2012-01-10
"3490",703,279,"a","female",2012-01-10
"3493",703,279,"a","female",2012-01-10
"3494",704,265,"a","female",2012-03-09
"3495",704,265,"a","female",2012-03-09
"3497",704,265,"c","female",2012-03-09
"3498",705,166,"a","female",2012-03-24
"3500",706,28,"c","male",2012-01-29
"3501",706,28,"a","male",2012-01-29
"3503",707,285,"c","female",2012-03-18
"3504",707,285,"a","female",2012-03-18
"3505",707,285,"a","female",2012-03-18
"3506",707,285,"c","female",2012-03-18
"3511",708,107,"a","female",2012-03-26
"3512",708,107,"a","female",2012-03-26
"3513",709,174,"c","female",2012-01-24
"3514",709,174,"b","female",2012-01-24
"3515",709,174,"a","female",2012-01-24
"3516",709,174,"a","female",2012-01-24
"3517",709,174,"b","female",2012-01-24
"3518",710,90,"a","female",2012-03-04
"3519",710,90,"a","female",2012-03-04
"3521",710,90,"c","female",2012-03-04
"3522",710,90,"a","female",2012-03-04
"3523",710,90,"b","female",2012-03-04
"3524",711,298,"a","female",2012-03-30
"3525",711,298,"b","female",2012-03-30
"3526",711,298,"a","female",2012-03-30
"3527",711,298,"a","female",2012-03-30
"3528",712,264,"a","male",2012-03-31
"3529",712,264,"a","male",2012-03-31
"3531",713,192,"b","female",2012-01-18
"3532",714,123,"a","female",2012-01-16
"3533",714,123,"a","female",2012-01-16
"3534",714,123,"a","female",2012-01-16
"3535",714,123,"a","female",2012-01-16
"3536",714,123,"c","female",2012-01-16
"3538",714,123,"b","female",2012-01-16
"3539",714,123,"a","female",2012-01-16
"3540",715,263,"a","female",2012-01-11
"3541",715,263,"b","female",2012-01-11
"3542",715,263,"a","female",2012-01-11
"3543",715,263,"c","female",2012-01-11
"3544",715,263,"a","female",2012-01-11
"3545",716,181,"a","male",2012-02-14
"3548",716,181,"b","male",2012-02-14
"3549",716,181,"a","male",2012-02-14
"3550",716,181,"a","male",2012-02-14
"3551",717,288,"a","female",2012-02-16
"3552",717,288,"c","female",2012-02-16
"3553",717,288,"a","female",2012-02-16
"3554",717,288,"b","female",2012-02-16
"3555",718,290,"b","female",2012-03-10
"3557",718,290,"b","female",2012-03-10
"3558",719,234,"c","female",2012-03-09
"3559",719,234,"c","female",2012-03-09
"3561",719,234,"a","female",2012-03-09
"3562",719,234,"a","female",2012-03-09
"3563",719,234,"a","female",2012-03-09
"3564",719,234,"b","female",2012-03-09
"3565",719,234,"c","female",2012-03-09
"3566",720,210,"a","male",2012-03-29
"3567",720,210,"b","male",2012-03-29
"3568",720,210,"b","male",2012-03-29
"3569",720,210,"a","male",2012-03-29
"3570",720,210,"a","male",2012-03-29
"3571",721,72,"a","female",2012-03-20
"3572",721,72,"a","female",2012-03-20
"3575",722,151,"a","female",2012-03-11
"3577",722,151,"c","female",2012-03-11
"3578",722,151,"a","female",2012-03-11
"3579",722,151,"a","female",2012-03-11
"3580",722,151,"b","female",2012-03-11
"3581",723,203,"a","male",2012-03-09
"3582",723,203,"a","male",2012-03-09
"3583",723,203,"b","male",2012-03-09
"3584",723,203,"a","male",2012-03-09
"3585",724,259,"b","female",2012-03-01
"3587",724,259,"a","female",2012-03-01
"3588",724,259,"a","female",2012-03-01
"3589",724,259,"b","female",2012-03-01
"3590",724,259,"a","female",2012-03-01
"3591",724,259,"a","female",2012-03-01
"3592",725,105,"b","female",2012-01-04
"3593",725,105,"b","female",2012-01-04
"3595",725,105,"a","female",2012-01-04
"3596",726,296,"b","female",2012-03-10
"3597",726,296,"b","female",2012-03-10
"3598",726,296,"a","female",2012-03-10
"3599",726,296,"b","female",2012-03-10
"3600",726,296,"b","female",2012-03-10
"3601",726,296,"a","female",2012-03-10
"3602",726,296,"b","female",2012-03-10
"3603",727,208,"b","female",2012-02-25
"3604",727,208,"a","female",2012-02-25
"3605",727,208,"a","female",2012-02-25
"3606",728,36,"a","female",2012-03-17
"3607",728,36,"a","female",2012-03-17
"3608",728,36,"a","female",2012-03-17
"3609",728,36,"c","female",2012-03-17
"3610",728,36,"b","female",2012-03-17
"3611",728,36,"a","female",2012-03-17
"3612",729,274,"a","male",2012-03-04
"3613",729,274,"b","male",2012-03-04
"3614",729,274,"a","male",2012-03-04
"3615",729,274,"b","male",2012-03-04
"3616",729,274,"c","male",2012-03-04
"3617",729,274,"b","male",2012-03-04
"3618",729,274,"a","male",2012-03-04
"3619",730,19,"b","female",2012-02-15
"3620",730,19,"c","female",2012-02-15
"3621",730,19,"a","female",2012-02-15
"3623",731,79,"a","female",2012-02-29
"3624",731,79,"a","female",2012-02-29
"3626",732,188,"b","male",2012-01-04
"3627",732,188,"a","male",2012-01-04
"3628",732,188,"a","male",2012-01-04
"3629",732,188,"a","male",2012-01-04
"3630",732,188,"c","male",2012-01-04
"3631",733,108,"a","female",2012-01-16
"3632",733,108,"a","female",2012-01-16
"3633",733,108,"a","female",2012-01-16
"3635",734,243,"a","female",2012-01-19
"3636",734,243,"c","female",2012-01-19
"3637",734,243,"c","female",2012-01-19
"3638",734,243,"a","female",2012-01-19
"3639",734,243,"a","female",2012-01-19
"3640",734,243,"c","female",2012-01-19
"3641",735,51,"a","female",2012-03-14
"3642",735,51,"c","female",2012-03-14
"3643",735,51,"a","female",2012-03-14
"3645",735,51,"a","female",2012-03-14
"3646",735,51,"a","female",2012-03-14
"3647",736,20,"a","male",2012-01-20
"3648",736,20,"a","male",2012-01-20
"3649",736,20,"b","male",2012-01-20
"3650",737,70,"a","female",2012-02-22
"3651",737,70,"b","female",2012-02-22
"3652",737,70,"a","female",2012-02-22
"3654",738,79,"b","female",2012-01-14
"3655",738,79,"a","female",2012-01-14
"3656",738,79,"b","female",2012-01-14
"3657",738,79,"a","female",2012-01-14
"3658",738,79,"c","female",2012-01-14
"3659",739,52,"a","male",2012-01-26
"3660",739,52,"a","male",2012-01-26
"3661",739,52,"a","male",2012-01-26
"3663",739,52,"c","male",2012-01-26
"3664",739,52,"c","male",2012-01-26
"3665",740,103,"b","female",2012-02-21
"3666",740,103,"a","female",2012-02-21
"3668",740,103,"c","female",2012-02-21
"3669",741,226,"b","male",2012-03-18
"3670",741,226,"b","male",2012-03-18
"3671",741,226,"a","male",2012-03-18
"3672",741,226,"b","male",2012-03-18
"3673",742,11,"b","male",2012-02-20
"3674",742,11,"a","male",2012-02-20
"3675",742,11,"a","male",2012-02-20
"3676",742,11,"b","male",2012-02-20
"3677",742,11,"b","male",2012-02-20
"3678",742,11,"b","male",2012-02-20
"3679",742,11,"a","male",2012-02-20
"3680",742,11,"a","male",2012-02-20
"3681",742,11,"b","male",2012-02-20
"3682",743,38,"b","male",2012-03-24
"3683",743,38,"b","male",2012-03-24
"3684",743,38,"a","male",2012-03-24
"3685",743,38,"c","male",2012-03-24
"3687",744,6,"a","female",2012-01-20
"3688",744,6,"a","female",2012-01-20
"3689",744,6,"b","female",2012-01-20
"3691",744,6,"a","female",2012-01-20
"3692",744,6,"a","female",2012-01-20
"3693",744,6,"b","female",2012-01-20
"3696",746,11,"a","male",2012-03-06
"3697",746,11,"a","male",2012-03-06
"3698",746,11,"a","male",2012-03-06
"3699",746,11,"a","male",2012-03-06
"3700",746,11,"a","male",2012-03-06
"3701",746,11,"a","male",2012-03-06
"3702",747,244,"a","female",2012-02-12
"3703",747,244,"a","female",2012-02-12
"3704",747,244,"a","female",2012-02-12
"3705",747,244,"a","female",2012-02-12
"3706",748,26,"b","female",2012-01-09
"3707",748,26,"a","female",2012-01-09
"3708",748,26,"c","female",2012-01-09
"3709",748,26,"b","female",2012-01-09
"3711",748,26,"a","female",2012-01-09
"3712",748,26,"c","female",2012-01-09
"3713",749,242,"c","female",2012-01-03
"3714",749,242,"a","female",2012-01-03
"3715",749,242,"a","female",2012-01-03
"3716",749,242,"a","female",2012-01-03
"3717",749,242,"a","female",2012-01-03
"3719",750,134,"a","female",2012-03-04
"3720",750,134,"b","female",2012-03-04
"3721",750,134,"b","female",2012-03-04
"3722",750,134,"a","female",2012-03-04
"3723",751,196,"a","female",2012-01-16
"3725",752,136,"c","male",2012-03-14
"3726",752,136,"a","male",2012-03-14
"3727",752,136,"b","male",2012-03-14
"3729",753,65,"a","male",2012-02-29
"3730",753,65,"b","male",2012-02-29
"3731",753,65,"a","male",2012-02-29
"3732",753,65,"b","male",2012-02-29
"3733",753,65,"b","male",2012-02-29
"3734",753,65,"a","male",2012-02-29
"3735",754,204,"c","male",2012-01-22
"3736",754,204,"b","male",2012-01-22
"3738",754,204,"a","male",2012-01-22
"3739",755,187,"b","male",2012-02-05
"3740",755,187,"a","male",2012-02-05
"3742",755,187,"b","male",2012-02-05
"3743",756,296,"a","female",2012-01-05
"3744",756,296,"a","female",2012-01-05
"3746",756,296,"a","female",2012-01-05
"3747",756,296,"a","female",2012-01-05
"3748",756,296,"b","female",2012-01-05
"3749",756,296,"b","female",2012-01-05
"3750",757,29,"c","male",2012-03-25
"3752",757,29,"a","male",2012-03-25
"3753",757,29,"a","male",2012-03-25
"3754",757,29,"a","male",2012-03-25
"3755",757,29,"b","male",2012-03-25
"3756",758,8,"b","male",2012-02-03
"3759",760,181,"a","male",2012-03-25
"3760",760,181,"a","male",2012-03-25
"3761",760,181,"a","male",2012-03-25
"3762",760,181,"a","male",2012-03-25
"3763",761,170,"b","female",2012-02-17
"3764",761,170,"a","female",2012-02-17
"3765",761,170,"c","female",2012-02-17
"3766",761,170,"b","female",2012-02-17
"3767",761,170,"a","female",2012-02-17
"3768",761,170,"a","female",2012-02-17
"3769",761,170,"c","female",2012-02-17
"3770",762,151,"c","female",2012-02-26
"3771",762,151,"b","female",2012-02-26
"3772",762,151,"a","female",2012-02-26
"3773",762,151,"a","female",2012-02-26
"3774",763,251,"b","female",2012-02-27
"3775",763,251,"a","female",2012-02-27
"3777",763,251,"b","female",2012-02-27
"3778",763,251,"a","female",2012-02-27
"3780",763,251,"a","female",2012-02-27
"3781",764,249,"b","female",2012-03-13
"3782",764,249,"a","female",2012-03-13
"3785",765,110,"b","female",2012-03-31
"3786",765,110,"a","female",2012-03-31
"3787",765,110,"c","female",2012-03-31
"3788",765,110,"a","female",2012-03-31
"3789",765,110,"c","female",2012-03-31
"3790",765,110,"a","female",2012-03-31
"3791",766,141,"a","female",2012-03-25
"3792",766,141,"a","female",2012-03-25
"3793",766,141,"a","female",2012-03-25
"3794",766,141,"a","female",2012-03-25
"3797",767,221,"a","female",2012-01-28
"3798",767,221,"a","female",2012-01-28
"3799",767,221,"a","female",2012-01-28
"3800",768,46,"b","female",2012-03-27
"3801",768,46,"a","female",2012-03-27
"3802",768,46,"c","female",2012-03-27
"3803",768,46,"a","female",2012-03-27
"3804",769,148,"b","female",2012-02-09
"3805",769,148,"b","female",2012-02-09
"3806",769,148,"a","female",2012-02-09
"3807",769,148,"b","female",2012-02-09
"3808",769,148,"a","female",2012-02-09
"3809",769,148,"a","female",2012-02-09
"3810",769,148,"b","female",2012-02-09
"3811",769,148,"a","female",2012-02-09
"3812",769,148,"b","female",2012-02-09
"3813",770,147,"a","male",2012-03-29
"3814",770,147,"a","male",2012-03-29
"3815",770,147,"a","male",2012-03-29
"3816",770,147,"a","male",2012-03-29
"3817",771,72,"b","female",2012-01-24
"3818",771,72,"b","female",2012-01-24
"3819",771,72,"a","female",2012-01-24
"3821",771,72,"c","female",2012-01-24
"3822",771,72,"a","female",2012-01-24
"3823",771,72,"a","female",2012-01-24
"3824",771,72,"a","female",2012-01-24
"3825",771,72,"b","female",2012-01-24
"3826",772,100,"a","male",2012-01-10
"3827",772,100,"b","male",2012-01-10
"3828",772,100,"b","male",2012-01-10
"3829",772,100,"a","male",2012-01-10
"3830",772,100,"b","male",2012-01-10
"3831",772,100,"a","male",2012-01-10
"3833",772,100,"a","male",2012-01-10
"3834",773,231,"a","male",2012-01-16
"3835",773,231,"b","male",2012-01-16
"3836",773,231,"c","male",2012-01-16
"3837",773,231,"a","male",2012-01-16
"3838",773,231,"a","male",2012-01-16
"3839",773,231,"b","male",2012-01-16
"3840",773,231,"a","male",2012-01-16
"3841",773,231,"b","male",2012-01-16
"3842",773,231,"a","male",2012-01-16
"3843",774,25,"b","male",2012-03-11
"3844",775,78,"a","female",2012-03-08
"3845",775,78,"b","female",2012-03-08
"3846",775,78,"a","female",2012-03-08
"3847",775,78,"b","female",2012-03-08
"3848",775,78,"a","female",2012-03-08
"3849",775,78,"b","female",2012-03-08
"3850",776,105,"b","female",2012-02-05
"3851",776,105,"b","female",2012-02-05
"3852",776,105,"a","female",2012-02-05
"3853",776,105,"a","female",2012-02-05
"3854",776,105,"b","female",2012-02-05
"3855",776,105,"c","female",2012-02-05
"3856",777,297,"a","female",2012-01-30
"3857",777,297,"a","female",2012-01-30
"3858",777,297,"b","female",2012-01-30
"3859",778,172,"a","female",2012-03-03
"3860",778,172,"b","female",2012-03-03
"3861",778,172,"b","female",2012-03-03
"3862",779,272,"a","female",2012-02-22
"3863",779,272,"c","female",2012-02-22
"3865",779,272,"b","female",2012-02-22
"3867",780,160,"b","female",2012-03-25
"3868",780,160,"a","female",2012-03-25
"3869",781,161,"b","female",2012-03-31
"3870",781,161,"a","female",2012-03-31
"3871",782,114,"b","female",2012-01-28
"3872",782,114,"c","female",2012-01-28
"3873",782,114,"b","female",2012-01-28
"3875",783,99,"c","female",2012-03-11
"3877",783,99,"a","female",2012-03-11
"3878",783,99,"c","female",2012-03-11
"3879",784,223,"a","female",2012-03-26
"3881",784,223,"b","female",2012-03-26
"3882",784,223,"a","female",2012-03-26
"3883",784,223,"a","female",2012-03-26
"3884",784,223,"b","female",2012-03-26
"3885",784,223,"c","female",2012-03-26
"3886",784,223,"c","female",2012-03-26
"3887",784,223,"b","female",2012-03-26
"3888",784,223,"c","female",2012-03-26
"3889",785,246,"a","female",2012-02-21
"3890",785,246,"a","female",2012-02-21
"3891",785,246,"a","female",2012-02-21
"3892",785,246,"a","female",2012-02-21
"3893",785,246,"b","female",2012-02-21
"3894",785,246,"b","female",2012-02-21
"3896",785,246,"a","female",2012-02-21
"3897",785,246,"a","female",2012-02-21
"3898",785,246,"a","female",2012-02-21
"3899",785,246,"c","female",2012-02-21
"3900",786,132,"a","female",2012-01-16
"3901",786,132,"a","female",2012-01-16
"3902",786,132,"a","female",2012-01-16
"3903",786,132,"a","female",2012-01-16
"3904",786,132,"a","female",2012-01-16
"3905",786,132,"a","female",2012-01-16
"3906",786,132,"b","female",2012-01-16
"3907",786,132,"a","female",2012-01-16
"3909",786,132,"a","female",2012-01-16
"3911",787,282,"a","female",2012-01-10
"3913",787,282,"a","female",2012-01-10
"3914",787,282,"c","female",2012-01-10
"3915",787,282,"b","female",2012-01-10
"3916",788,110,"a","female",2012-02-02
"3918",788,110,"a","female",2012-02-02
"3919",789,14,"b","male",2012-03-06
"3920",789,14,"a","male",2012-03-06
"3921",789,14,"a","male",2012-03-06
"3922",789,14,"b","male",2012-03-06
"3923",789,14,"a","male",2012-03-06
"3924",790,180,"a","female",2012-02-17
"3925",790,180,"a","female",2012-02-17
"3927",790,180,"a","female",2012-02-17
"3928",790,180,"c","female",2012-02-17
"3929",790,180,"b","female",2012-02-17
"3930",790,180,"a","female",2012-02-17
"3931",791,121,"b","female",2012-02-06
"3932",791,121,"b","female",2012-02-06
"3933",791,121,"a","female",2012-02-06
"3934",791,121,"b","female",2012-02-06
"3935",792,298,"a","female",2012-02-21
"3936",792,298,"c","female",2012-02-21
"3939",793,24,"c","female",2012-03-09
"3940",793,24,"a","female",2012-03-09
"3942",793,24,"c","female",2012-03-09
"3943",793,24,"b","female",2012-03-09
"3944",793,24,"a","female",2012-03-09
"3945",794,105,"c","female",2012-01-19
"3946",794,105,"a","female",2012-01-19
"3947",794,105,"a","female",2012-01-19
"3948",795,8,"c","male",2012-03-20
"3949",795,8,"a","male",2012-03-20
"3950",795,8,"a","male",2012-03-20
"3951",796,6,"a","female",2012-03-20
"3952",796,6,"a","female",2012-03-20
"3953",796,6,"a","female",2012-03-20
"3954",796,6,"b","female",2012-03-20
"3955",796,6,"a","female",2012-03-20
"3956",796,6,"b","female",2012-03-20
"3957",797,71,"a","female",2012-02-20
"3958",797,71,"c","female",2012-02-20
"3959",797,71,"a","female",2012-02-20
"3960",797,71,"a","female",2012-02-20
"3963",798,137,"a","male",2012-02-10
"3964",798,137,"b","male",2012-02-10
"3965",798,137,"a","male",2012-02-10
"3966",798,137,"a","male",2012-02-10
"3967",798,137,"a","male",2012-02-10
"3969",798,137,"a","male",2012-02-10
"3970",798,137,"b","male",2012-02-10
"3972",799,12,"c","male",2012-02-23
"3973",799,12,"a","male",2012-02-23
"3974",799,12,"b","male",2012-02-23
"3975",800,175,"a","male",2012-03-15
"3976",800,175,"c","male",2012-03-15
"3977",800,175,"a","male",2012-03-15
"3978",800,175,"a","male",2012-03-15
"3980",800,175,"a","male",2012-03-15
"3981",801,247,"a","female",2012-03-30
"3982",801,247,"a","female",2012-03-30
"3983",801,247,"a","female",2012-03-30
"3984",801,247,"a","female",2012-03-30
"3985",801,247,"c","female",2012-03-30
"3986",802,277,"a","female",2012-01-06
"3987",802,277,"a","female",2012-01-06
"3988",802,277,"a","female",2012-01-06
"3989",803,155,"b","female",2012-03-11
"3990",803,155,"a","female",2012-03-11
"3991",803,155,"b","female",2012-03-11
"3992",803,155,"a","female",2012-03-11
"3993",803,155,"a","female",2012-03-11
"3994",804,268,"a","female",2012-03-28
"3995",804,268,"a","female",2012-03-28
"3996",804,268,"a","female",2012-03-28
"3997",804,268,"a","female",2012-03-28
"3998",804,268,"b","female",2012-03-28
"3999",804,268,"a","female",2012-03-28
"4000",805,4,"a","female",2012-02-25
"4001",805,4,"b","female",2012-02-25
"4002",805,4,"a","female",2012-02-25
"4003",805,4,"a","female",2012-02-25
"4004",805,4,"a","female",2012-02-25
"4005",805,4,"a","female",2012-02-25
"4006",805,4,"b","female",2012-02-25
"4007",806,236,"b","female",2012-02-13
"4008",806,236,"a","female",2012-02-13
"4009",806,236,"c","female",2012-02-13
"4010",807,171,"b","female",2012-01-15
"4011",807,171,"a","female",2012-01-15
"4013",808,1,"b","male",2012-03-14
"4014",808,1,"b","male",2012-03-14
"4015",808,1,"a","male",2012-03-14
"4016",808,1,"a","male",2012-03-14
"4017",809,265,"a","female",2012-02-10
"4018",809,265,"c","female",2012-02-10
"4019",809,265,"c","female",2012-02-10
"4020",809,265,"a","female",2012-02-10
"4021",809,265,"a","female",2012-02-10
"4022",809,265,"a","female",2012-02-10
"4023",809,265,"c","female",2012-02-10
"4024",810,132,"a","female",2012-03-13
"4025",810,132,"a","female",2012-03-13
"4026",811,8,"b","male",2012-02-13
"4027",811,8,"b","male",2012-02-13
"4028",811,8,"a","male",2012-02-13
"4029",811,8,"b","male",2012-02-13
"4030",811,8,"a","male",2012-02-13
"4031",811,8,"b","male",2012-02-13
"4032",811,8,"c","male",2012-02-13
"4033",812,98,"a","female",2012-02-23
"4035",812,98,"c","female",2012-02-23
"4036",812,98,"a","female",2012-02-23
"4037",813,278,"a","female",2012-03-01
"4038",813,278,"a","female",2012-03-01
"4039",813,278,"a","female",2012-03-01
"4040",813,278,"a","female",2012-03-01
"4041",813,278,"b","female",2012-03-01
"4042",813,278,"b","female",2012-03-01
"4043",813,278,"a","female",2012-03-01
"4044",814,291,"c","male",2012-02-03
"4045",814,291,"b","male",2012-02-03
